molecule_chembl_id,canonical_smiles,standard_value,standard_units,standard_relation
CHEMBL4793341,FC(F)(F)Oc1ccc(CNC2CCN(Cc3ccccc3)C2)cc1,58.0,nM,=
CHEMBL4760651,Clc1ccc(CNC2CCN(Cc3ccccc3)C2)cc1,178.0,nM,=
CHEMBL4749704,Fc1ccc(CNC2CCN(Cc3ccccc3)C2)cc1,149.0,nM,=
CHEMBL4741398,Brc1ccc(CNC2CCN(Cc3ccccc3)C2)cc1,133.0,nM,=
CHEMBL4752715,Fc1ccc(CNC2CCN(Cc3ccccc3)C2)c(F)c1,69.0,nM,=
CHEMBL502,COc1cc2c(cc1OC)C(=O)C(CC1CCN(Cc3ccccc3)CC1)C2,42.0,nM,=
CHEMBL636,CCN(C)C(=O)Oc1cccc([C@H](C)N(C)C)c1,1680.0,nM,=
CHEMBL95,Nc1c2c(nc3ccccc13)CCCC2,84.0,nM,=
CHEMBL95,Nc1c2c(nc3ccccc13)CCCC2,72.38,nM,=
CHEMBL4763981,O=C(CCCCCN1CCC2c3ccccc3NC2C1)Nc1ccc(/C=C2\CCn3c2nc2ccccc2c3=O)cc1,153.25,nM,=
CHEMBL4781157,O=C(CCCCN1CCC2c3ccccc3NC2C1)Nc1ccc(/C=C2\CCn3c2nc2ccccc2c3=O)cc1,98.3,nM,=
CHEMBL4757466,O=C(CCN1CCC2c3ccccc3NC2C1)Nc1ccc(/C=C2\CCn3c2nc2ccccc2c3=O)cc1,9.75,nM,=
CHEMBL4750451,O=C(CCCCCN1CCC2c3ccccc3NC2C1)Oc1ccc(/C=C2\CCn3c2nc2ccccc2c3=O)cc1,10.72,nM,=
CHEMBL4791642,O=C(CCCCN1CCC2c3ccccc3NC2C1)Oc1ccc(/C=C2\CCn3c2nc2ccccc2c3=O)cc1,1.08,nM,=
CHEMBL4742248,O=C(CCCN1CCC2c3ccccc3NC2C1)Oc1ccc(/C=C2\CCn3c2nc2ccccc2c3=O)cc1,16.54,nM,=
CHEMBL4755968,O=C(CCN1CCC2c3ccccc3NC2C1)Oc1ccc(/C=C2\CCn3c2nc2ccccc2c3=O)cc1,0.93,nM,=
CHEMBL4776843,O=C(CN1CCC2c3ccccc3NC2C1)Oc1ccc(/C=C2\CCn3c2nc2ccccc2c3=O)cc1,216.34,nM,=
CHEMBL502,COc1cc2c(cc1OC)C(=O)C(CC1CCN(Cc3ccccc3)CC1)C2,17.76,nM,=
CHEMBL3323053,O=c1c2cc(OCCCN3CCCCC3)ccc2nc2n1CCC2,50.0,nM,=
CHEMBL4746231,CS[C@@H](Cn1nnc2cc(C#Cc3ccc(CN4CCOCC4)cc3)ccc21)N(O)C=O,3500.0,nM,=
CHEMBL4776397,CS[C@@H](Cn1nnc2cc(C#Cc3ccc(-n4ccnc4CO)cc3)ccc21)N(O)C=O,15000.0,nM,=
CHEMBL4758871,CS[C@@H](Cn1nnc2cc(C#Cc3ccc(N4CC5(COC5)C4)cc3)ccc21)N(O)C=O,32000.0,nM,=
CHEMBL4780225,CS[C@@H](Cn1nnc2cc(C#Cc3ccc(N4C[C@H](O)[C@@H](O)C4)cc3)ccc21)N(O)C=O,22000.0,nM,=
CHEMBL4762069,CCN(C)C(=O)Oc1ccc(-c2cc(=O)c3c(O)cc(OC(=O)N(C)CC)cc3o2)cc1,6800.0,nM,=
CHEMBL4789142,CON(C)C(=O)Oc1ccc(-c2cc(=O)c3c(O)cc(OC(=O)N(C)OC)cc3o2)cc1,10200.0,nM,=
CHEMBL4787451,CCN(C)C(=O)Oc1ccc(-c2cc(=O)c3c(OC(=O)N(C)CC)cc(OC(=O)N(C)CC)cc3o2)cc1,9200.0,nM,=
CHEMBL4795422,CON(C)C(=O)Oc1ccc(-c2cc(=O)c3c(OC(=O)N(C)OC)cc(OC(=O)N(C)OC)cc3o2)cc1,12700.0,nM,=
CHEMBL636,CCN(C)C(=O)Oc1cccc([C@H](C)N(C)C)c1,8100.0,nM,=
CHEMBL502,COc1cc2c(cc1OC)C(=O)C(CC1CCN(Cc3ccccc3)CC1)C2,11.0,nM,=
CHEMBL12089,COc1ccc2cc3[n+](cc2c1OC)CCc1cc2c(cc1-3)OCO2.[Cl-],17400.0,nM,=
CHEMBL3621413,COc1ccc2cc3[n+](cc2c1OCc1ccccc1)CCc1cc2c(cc1-3)OCO2.[Br-],5000.0,nM,=
CHEMBL4758460,COc1ccc2cc3[n+](cc2c1OCc1cccc(C)c1)CCc1cc2c(cc1-3)OCO2.[Br-],7300.0,nM,=
CHEMBL4756491,COc1ccc2cc3[n+](cc2c1OCc1ccccc1C)CCc1cc2c(cc1-3)OCO2.[Br-],10400.0,nM,=
CHEMBL4745802,COc1ccc2cc3[n+](cc2c1OCc1ccc(C)cc1)CCc1cc2c(cc1-3)OCO2.[Br-],75800.0,nM,=
CHEMBL4758271,COc1ccc2cc3[n+](cc2c1OCc1ccc(C(C)C)cc1)CCc1cc2c(cc1-3)OCO2.[Br-],4200.0,nM,=
CHEMBL4789099,COc1ccc2cc3[n+](cc2c1OCc1cc(C)cc(C)c1)CCc1cc2c(cc1-3)OCO2.[Br-],2500.0,nM,=
CHEMBL4761840,COc1ccc2cc3[n+](cc2c1OCc1ccc(Br)cc1)CCc1cc2c(cc1-3)OCO2.[Br-],3300.0,nM,=
CHEMBL4743436,COc1ccc2cc3[n+](cc2c1OCc1cccc(Br)c1)CCc1cc2c(cc1-3)OCO2.[Br-],2700.0,nM,=
CHEMBL4745801,COc1ccc2cc3[n+](cc2c1OCc1ccccc1Br)CCc1cc2c(cc1-3)OCO2.[Br-],1700.0,nM,=
CHEMBL4745328,COc1ccc2cc3[n+](cc2c1OCc1ccc([N+](=O)[O-])cc1)CCc1cc2c(cc1-3)OCO2.[Br-],990.0,nM,=
CHEMBL4790739,COc1ccc2cc3[n+](cc2c1OCc1ccc(SC)cc1)CCc1cc2c(cc1-3)OCO2.[Br-],2600.0,nM,=
CHEMBL4759227,COc1ccc2cc3[n+](cc2c1OCc1cccc([N+](=O)[O-])c1)CCc1cc2c(cc1-3)OCO2.[Br-],1450.0,nM,=
CHEMBL4753534,COc1ccc2cc3[n+](cc2c1OCc1cccc(Cl)c1)CCc1cc2c(cc1-3)OCO2.[Br-],1900.0,nM,=
CHEMBL4749346,COc1ccc2cc3[n+](cc2c1OCc1ccc(Cl)cc1)CCc1cc2c(cc1-3)OCO2.[Br-],2500.0,nM,=
CHEMBL4747158,COc1ccc2cc3[n+](cc2c1OCc1ccc(Cl)c(Cl)c1)CCc1cc2c(cc1-3)OCO2.[Br-],1220.0,nM,=
CHEMBL4748939,COC(=O)c1ccc(COc2c(OC)ccc3cc4[n+](cc23)CCc2cc3c(cc2-4)OCO3)cc1.[Br-],2600.0,nM,=
CHEMBL4795843,COc1ccc2cc3[n+](cc2c1OCc1ccc(C#N)cc1)CCc1cc2c(cc1-3)OCO2.[Br-],1700.0,nM,=
CHEMBL4762943,COc1cccc(COc2c(OC)ccc3cc4[n+](cc23)CCc2cc3c(cc2-4)OCO3)c1.[Br-],3500.0,nM,=
CHEMBL4752175,COc1ccc2cc3[n+](cc2c1OCc1ccc(C(F)(F)F)cc1)CCc1cc2c(cc1-3)OCO2.[Br-],1300.0,nM,=
CHEMBL4762533,COc1ccc(COc2c(OC)ccc3cc4[n+](cc23)CCc2cc3c(cc2-4)OCO3)cc1.[Br-],5300.0,nM,=
CHEMBL4747577,COc1ccc2cc3[n+](cc2c1OCc1ccc2ccccc2c1)CCc1cc2c(cc1-3)OCO2.[Br-],1500.0,nM,=
CHEMBL4752813,COc1ccc2cc3[n+](cc2c1OC(C)c1ccccc1)CCc1cc2c(cc1-3)OCO2.[Br-],790.0,nM,=
CHEMBL3323035,c1cc2c(cc1OCCCN1CCCCC1)CN1CCCC1=N2,34.0,nM,=
CHEMBL4797355,O=c1c2ccccc2oc2ccc(OCCCCCN3CCCCCC3)cc12,392.0,nM,=
CHEMBL4783624,O=c1c2cc(Cl)ccc2oc2ccc(OCCCCCN3CCCCCC3)cc12,120.0,nM,=
CHEMBL95,Nc1c2c(nc3ccccc13)CCCC2,131.0,nM,=
CHEMBL502,COc1cc2c(cc1OC)C(=O)C(CC1CCN(Cc3ccccc3)CC1)C2,6.0,nM,=
CHEMBL4787418,CCCCN[C@@H](Cc1c[nH]c2ccccc12)C(=O)NCCC1CCN(Cc2ccccc2)CC1,25400.0,nM,=
CHEMBL4750731,CCCCN[C@@H](Cc1c[nH]c2ccccc12)C(=O)NCCC1CCCN(Cc2ccccc2)CC1,16000.0,nM,=
CHEMBL4745688,CCCCN[C@@H](Cc1c[nH]c2ccccc12)C(=O)NCCC1CCN(CC2CCN(C)CC2)CC1,29700.0,nM,=
CHEMBL4790545,COc1ccc2cc(C(=O)NCCC3CCN(Cc4ccccc4)CC3)ccc2c1,170.0,nM,=
CHEMBL4741219,CNC(=O)c1sc(-c2ccnc(NC(=O)C3CC3)c2)nc1OCCc1cn(CCNc2c3c(nc4cc(Cl)ccc24)CCCC3)nn1,38.7,nM,=
CHEMBL4796602,CNC(=O)c1sc(-c2ccnc(NC(=O)C3CC3)c2)nc1OCCc1cn(CCNc2c3c(nc4ccccc24)CCCC3)nn1,269.0,nM,=
CHEMBL4760288,CNC(=O)c1sc(-c2ccnc(NC(=O)C3CC3)c2)nc1OCCCc1cn(CCNc2c3c(nc4ccccc24)CCCC3)nn1,168.0,nM,=
CHEMBL4756424,CNC(=O)c1sc(-c2ccnc(NC(=O)C3CC3)c2)nc1OCCOCc1cn(CCNc2c3c(nc4cc(Cl)ccc24)CCCC3)nn1,12.1,nM,=
CHEMBL4779478,CNC(=O)c1sc(-c2ccnc(NC(=O)C3CC3)c2)nc1OCCOCc1cn(CCNc2c3c(nc4ccccc24)CCCC3)nn1,44.7,nM,=
CHEMBL95,Nc1c2c(nc3ccccc13)CCCC2,171.9,nM,=
CHEMBL4781117,O=C(NCCCNc1c2c(nc3ccccc13)CCCC2)c1sc(-c2ccnc(NC(=O)C3CC3)c2)nc1OCC1CC1,311.6,nM,=
CHEMBL4754192,O=C(NCCCNc1c2c(nc3ccccc13)CCCC2)c1sc(-c2ccnc(NC(=O)C3CCC3)c2)nc1OCC1CC1,295.2,nM,=
CHEMBL4758531,CC(=O)Nc1cc(-c2nc(OCC3CC3)c(C(=O)NCCCNc3c4c(nc5ccccc35)CCCC4)s2)ccn1,393.6,nM,=
CHEMBL4789145,CNC(=O)c1sc(-c2ccnc(NC(=O)CNCCNc3c4c(nc5ccccc35)CCCC4)c2)nc1OCC1CC1,1.2,nM,=
CHEMBL4777788,CNC(=O)c1sc(-c2ccnc(NC(=O)CNCCNc3c4c(nc5cc(Cl)ccc35)CCCC4)c2)nc1OCC1CC1,40.5,nM,=
CHEMBL4785004,CNC(=O)c1sc(-c2ccnc(NC(=O)CNCCNc3c4c(nc5ccc(OC)cc35)CCCC4)c2)nc1OCC1CC1,30.7,nM,=
CHEMBL4761239,CCNC(=O)c1sc(-c2ccnc(NC(=O)CNCCNc3c4c(nc5ccccc35)CCCC4)c2)nc1OCC1CC1,45.2,nM,=
CHEMBL4746403,CCCNC(=O)c1sc(-c2ccnc(NC(=O)CNCCNc3c4c(nc5ccccc35)CCCC4)c2)nc1OCC1CC1,4.9,nM,=
CHEMBL4753347,NC(=O)c1sc(-c2ccnc(NC(=O)CNCCNc3c4c(nc5ccccc35)CCCC4)c2)nc1OCC1CC1,0.8,nM,=
CHEMBL4756997,CNC(=O)c1sc(-c2ccnc(NC(=O)CNCCCCNc3c4c(nc5ccccc35)CCCC4)c2)nc1OCC1CC1,23.1,nM,=
CHEMBL4800403,CNC(=O)c1sc(-c2ccnc(NC(=O)CNCCCCCCNc3c4c(nc5ccccc35)CCCC4)c2)nc1OCC1CC1,21.9,nM,=
CHEMBL4798419,CNC(=O)c1sc(-c2ccnc(NC(=O)CNCCCCCCCCNc3c4c(nc5ccccc35)CCCC4)c2)nc1OCC1CC1,15.2,nM,=
CHEMBL4749327,CNC(=O)c1sc(-c2ccnc(NC(=O)CNCCNc3c4c(nc5ccccc35)CCCC4)c2)nc1OC,97.4,nM,=
CHEMBL4749678,CNC(=O)c1sc(-c2ccnc(NC(=O)CNCCNc3c4c(nc5ccccc35)CCCC4)c2)nc1OCC1CCC1,155.3,nM,=
CHEMBL4759230,CNC(=O)c1sc(-c2ccnc(NC(=O)CNCCNc3c4c(nc5ccccc35)CCCC4)c2)nc1OCC(C)(C)C,102.9,nM,=
CHEMBL4787169,CNC(=O)c1sc(-c2ccnc(NC(=O)CNCCNc3c4c(nc5ccccc35)CCCC4)c2)nc1OC(C)C,237.4,nM,=
CHEMBL4750284,CNC(=O)c1sc(-c2ccnc(NC(=O)CNCCNc3c4c(nc5ccccc35)CCCC4)c2)nc1OCC(C)C,49.2,nM,=
CHEMBL4743210,COc1cc(CNC(=O)CCCCNc2c3c(nc4cc(Cl)ccc24)CC2C=C(C)CC3C2)ccc1O,5.48,nM,=
CHEMBL4788434,COc1cc(CNC(=O)CCCCCNc2c3c(nc4cc(Cl)ccc24)CC2C=C(C)CC3C2)ccc1O,4.35,nM,=
CHEMBL4754487,COc1cc(CNC(=O)CCCCCCNc2c3c(nc4cc(Cl)ccc24)CC2C=C(C)CC3C2)ccc1O,0.77,nM,=
CHEMBL4748114,COc1cc(CNC(=O)CCCCCCCNc2c3c(nc4cc(Cl)ccc24)CC2C=C(C)CC3C2)ccc1O,1.94,nM,=
CHEMBL4782921,COc1cc(CNC(=O)CCCCCCCCNc2c3c(nc4cc(Cl)ccc24)CC2C=C(C)CC3C2)ccc1O,2.94,nM,=
CHEMBL4782267,COc1cc(CNC(=O)c2ccc(CNc3c4c(nc5cc(Cl)ccc35)CC3C=C(C)CC4C3)cc2)ccc1O,24.9,nM,=
CHEMBL4741162,COc1cc(CNC(=O)CCCC/C=C/CNc2c3c(nc4cc(Cl)ccc24)CC2C=C(C)CC3C2)ccc1O,4.41,nM,=
CHEMBL4794769,COc1cc(CNC(=O)CCCC/C=C/CCCNc2c3c(nc4cc(Cl)ccc24)CC2C=C(C)CC3C2)ccc1O,5.64,nM,=
CHEMBL4744528,COc1cc(CNC(=O)Cc2cn(CCCCC3=CC4Cc5nc6cc(Cl)ccc6c(N)c5C(C3)C4)nn2)ccc1O,1.06,nM,=
CHEMBL140476,CC1=CC2Cc3nc4cc(Cl)ccc4c(N)c3C(C1)C2,1.07,nM,=
CHEMBL4795992,Cn1c(=O)sc2cc(C(=O)CCN3CCN(Cc4ccccc4)CC3)ccc21,460.0,nM,=
CHEMBL502,COc1cc2c(cc1OC)C(=O)C(CC1CCN(Cc3ccccc3)CC1)C2,48.0,nM,=
CHEMBL4780148,COc1cc2c(cc1OC)/C(=C/c1ccc(N3CCCCC3)c(O)c1)OC2=O,50.0,nM,=
CHEMBL4778409,COc1cc2c(cc1OC)/C(=C\c1ccc(N3CCCCC3)c(O)c1)OC2=O,12.0,nM,=
CHEMBL4761887,CCN(CC)c1cc(/C=C2\OC(=O)c3cc(OC)c(OC)cc32)ccc1O,1.55,nM,=
CHEMBL4778167,CCN(CC)c1cc(/C=C2/OC(=O)c3cc(OC)c(OC)cc32)ccc1O,1.28,nM,=
CHEMBL502,COc1cc2c(cc1OC)C(=O)C(CC1CCN(Cc3ccccc3)CC1)C2,32.0,nM,=
CHEMBL636,CCN(C)C(=O)Oc1cccc([C@H](C)N(C)C)c1,10900.0,nM,=
CHEMBL4789991,O=C1c2ccccc2C(=O)C12N1CSC[C@@H]1[C@@H](c1cccs1)[C@@]21CSc2ccccc2C1=O,19120.0,nM,=
CHEMBL4757955,O=C1c2ccccc2C(=O)C12N1CSC[C@@H]1[C@@H](c1cccc3ccccc13)[C@@]21CSc2ccccc2C1=O,16480.0,nM,=
CHEMBL4797884,O=C1c2ccccc2C(=O)C12N1CSC[C@@H]1[C@@H](c1ccc(Cl)cc1Cl)[C@@]21CSc2ccccc2C1=O,19480.0,nM,=
CHEMBL4748587,O=C1c2ccccc2C(=O)C12N1CSC[C@@H]1[C@@H](c1ccccc1Cl)[C@@]21CSc2ccccc2C1=O,33160.0,nM,=
CHEMBL4797575,O=C1c2ccccc2C(=O)C12N1CSC[C@@H]1[C@@H](c1cccc(Br)c1)[C@@]21CSc2ccccc2C1=O,38340.0,nM,=
CHEMBL4761620,O=C1c2ccccc2C(=O)C12N1CSC[C@@H]1[C@@H](c1cccc(F)c1)[C@@]21CSc2ccccc2C1=O,12240.0,nM,=
CHEMBL4752440,COc1ccc([C@@H]2[C@H]3CSCN3C3(C(=O)c4ccccc4C3=O)[C@]23CSc2ccccc2C3=O)cc1,1100.0,nM,=
CHEMBL4756742,CC(C)c1ccc([C@@H]2[C@H]3CSCN3C3(C(=O)c4ccccc4C3=O)[C@]23CSc2ccccc2C3=O)cc1,28340.0,nM,=
CHEMBL4760400,Cc1ccc([C@@H]2[C@H]3CSCN3C3(C(=O)c4ccccc4C3=O)[C@]23CSc2ccccc2C3=O)cc1,7110.0,nM,=
CHEMBL4754171,O=C1c2ccccc2C(=O)C12N1CSC[C@@H]1[C@@H](c1ccccc1)[C@@]21CSc2ccccc2C1=O,12860.0,nM,=
CHEMBL4762214,O=C1c2ccccc2C(=O)C12N1CSC[C@@H]1[C@@H](c1ccc(Br)cc1)[C@@]21CSc2ccccc2C1=O,34560.0,nM,=
CHEMBL4743869,O=C1c2ccccc2C(=O)C12N1CSC[C@@H]1[C@@H](c1ccc(Cl)cc1)[C@@]21CSc2ccccc2C1=O,21280.0,nM,=
CHEMBL4788300,O=C1c2ccccc2C(=O)C12N1CSC[C@@H]1[C@@H](c1ccc(F)cc1)[C@@]21CSc2ccccc2C1=O,19800.0,nM,=
CHEMBL4763528,CN1C[C@@H](c2cccs2)[C@@]2(CSc3ccccc3C2=O)C12C(=O)c1ccccc1C2=O,21160.0,nM,=
CHEMBL4794820,CN1C[C@@H](c2cccc3ccccc23)[C@@]2(CSc3ccccc3C2=O)C12C(=O)c1ccccc1C2=O,2120.0,nM,=
CHEMBL4780172,CN1C[C@@H](c2ccc(Cl)cc2Cl)[C@@]2(CSc3ccccc3C2=O)C12C(=O)c1ccccc1C2=O,24120.0,nM,=
CHEMBL4755928,CN1C[C@@H](c2ccccc2Br)[C@@]2(CSc3ccccc3C2=O)C12C(=O)c1ccccc1C2=O,27100.0,nM,=
CHEMBL4754607,CN1C[C@@H](c2ccccc2Cl)[C@@]2(CSc3ccccc3C2=O)C12C(=O)c1ccccc1C2=O,10110.0,nM,=
CHEMBL4739877,CN1C[C@@H](c2cccc(Br)c2)[C@@]2(CSc3ccccc3C2=O)C12C(=O)c1ccccc1C2=O,19800.0,nM,=
CHEMBL4799570,CN1C[C@@H](c2cccc(F)c2)[C@@]2(CSc3ccccc3C2=O)C12C(=O)c1ccccc1C2=O,24560.0,nM,=
CHEMBL4747183,COc1ccc([C@@H]2CN(C)C3(C(=O)c4ccccc4C3=O)[C@]23CSc2ccccc2C3=O)cc1,1160.0,nM,=
CHEMBL4791084,CC(C)c1ccc([C@@H]2CN(C)C3(C(=O)c4ccccc4C3=O)[C@]23CSc2ccccc2C3=O)cc1,19800.0,nM,=
CHEMBL4797045,Cc1ccc([C@@H]2CN(C)C3(C(=O)c4ccccc4C3=O)[C@]23CSc2ccccc2C3=O)cc1,6600.0,nM,=
CHEMBL4800067,CN1C[C@@H](c2ccccc2)[C@@]2(CSc3ccccc3C2=O)C12C(=O)c1ccccc1C2=O,11120.0,nM,=
CHEMBL4740786,CN1C[C@@H](c2ccc(Br)cc2)[C@@]2(CSc3ccccc3C2=O)C12C(=O)c1ccccc1C2=O,28340.0,nM,=
CHEMBL4744408,CN1C[C@@H](c2ccc(Cl)cc2)[C@@]2(CSc3ccccc3C2=O)C12C(=O)c1ccccc1C2=O,22240.0,nM,=
CHEMBL4791351,CN1C[C@@H](c2ccc(F)cc2)[C@@]2(CSc3ccccc3C2=O)C12C(=O)c1ccccc1C2=O,23320.0,nM,=
CHEMBL502,COc1cc2c(cc1OC)C(=O)C(CC1CCN(Cc3ccccc3)CC1)C2,9.0,nM,=
CHEMBL292314,Nc1c2c(nc3cc(Cl)ccc13)CCCC2,14.5,nM,=
CHEMBL95,Nc1c2c(nc3ccccc13)CCCC2,320.0,nM,=
CHEMBL4796696,COc1cc2c(cc1O)CCC(C)(CCN)O2,101000.0,nM,=
CHEMBL4749077,COc1cc2c(cc1O)CCC(C)(CC(=O)NCCCCCCNc1c3c(nc4ccccc14)CCCC3)O2,275.0,nM,=
CHEMBL4757922,COc1cc2c(cc1O)CCC(C)(CC(=O)NCCCCCCCCCNc1c3c(nc4ccccc14)CCCC3)O2,57.8,nM,=
CHEMBL4792460,COc1cc2c(cc1O)CCC(C)(CC(=O)NCCCCCCCCNc1c3c(nc4ccccc14)CCCC3)O2,69.8,nM,=
CHEMBL4794549,COc1cc2c(cc1O)CCC(C)(CC(=O)NCCCCCCCNc1c3c(nc4ccccc14)CCCC3)O2,111.0,nM,=
CHEMBL4789172,COc1cc2c(cc1OCc1ccccc1)CCC(C)(CC(=O)NCCCCCCNc1c3c(nc4cc(Cl)ccc14)CCCC3)O2,11.0,nM,=
CHEMBL4789620,COc1cc2c(cc1OCc1ccccc1)CCC(C)(CC(=O)NCCCCCCCCCNc1c3c(nc4cc(Cl)ccc14)CCCC3)O2,7.89,nM,=
CHEMBL4747836,COc1cc2c(cc1OCc1ccccc1)CCC(C)(CC(=O)NCCCCCCCCNc1c3c(nc4cc(Cl)ccc14)CCCC3)O2,10.4,nM,=
CHEMBL4798535,COc1cc2c(cc1O)CCC(C)(CC(=O)NCCCCCCCNc1c3c(nc4cc(Cl)ccc14)CCCC3)O2,5.43,nM,=
CHEMBL4787579,COc1cc2c(cc1O)CCC(C)(CC(=O)NCCCCCCCCNc1c3c(nc4cc(Cl)ccc14)CCCC3)O2,3.69,nM,=
CHEMBL4797814,COc1cc2c(cc1O)CCC(C)(CC(=O)NCCCCCCCCCNc1c3c(nc4cc(Cl)ccc14)CCCC3)O2,2.05,nM,=
CHEMBL4758624,COc1cc2c(cc1O)CCC(C)(CC(=O)NCCOCCOCCNc1c3c(nc4cc(Cl)ccc14)CCCC3)O2,47.9,nM,=
CHEMBL4762419,COc1cc2c(cc1O)CCC(C)(CCC(=O)NCCCCCCNc1c3c(nc4cc(Cl)ccc14)CCCC3)O2,3.8,nM,=
CHEMBL4797177,COc1cc2c(cc1O)CCC(C)(CCC(=O)NCCCCCCCNc1c3c(nc4cc(Cl)ccc14)CCCC3)O2,7.94,nM,=
CHEMBL4794645,COc1cc2c(cc1O)CCC(C)(CCC(=O)NCCCCCCCCNc1c3c(nc4cc(Cl)ccc14)CCCC3)O2,6.23,nM,=
CHEMBL4796461,COc1cc2c(cc1O)CCC(C)(CCNCCCCCCCNc1c3c(nc4cc(Cl)ccc14)CCCC3)O2,0.44,nM,=
CHEMBL4751100,COc1cc2c(cc1O)CCC(C)(CCNCCCCCCCCNc1c3c(nc4cc(Cl)ccc14)CCCC3)O2,0.12,nM,=
CHEMBL4785201,COc1cc2c(cc1O)CCC(C)(CCNCCCCCCCCCNc1c3c(nc4cc(Cl)ccc14)CCCC3)O2,0.27,nM,=
CHEMBL4787251,COc1cc2c(cc1O)CCC(C)(CCNCCOCCOCCNc1c3c(nc4cc(Cl)ccc14)CCCC3)O2,8.35,nM,=
CHEMBL4747041,COc1cc2c(cc1OCc1ccccc1)CCC(C)(CC(=O)NCCCCCCCNc1c3c(nc4cc(Cl)ccc14)CCCC3)O2,6.99,nM,=
CHEMBL502,COc1cc2c(cc1OC)C(=O)C(CC1CCN(Cc3ccccc3)CC1)C2,7120.0,nM,=
CHEMBL4750190,COCCn1cnc2cc(NC(=O)c3ccccc3)cc(C(=O)NCc3cc(F)cc(F)c3)c21,120.0,nM,=
CHEMBL4776765,O=c1ccoc2ccc(OCCCCN3CCCCC3)cc12,5580.0,nM,=
CHEMBL4781384,O=c1ccoc2ccc(OCCCCCN3CCOCC3)cc12,96200.0,nM,=
CHEMBL4754186,O=c1ccoc2ccc(OCCCN3CCCCCC3)cc12,10600.0,nM,=
CHEMBL4780719,O=c1ccoc2ccc(OCCCCN3CCCC3)cc12,3740.0,nM,=
CHEMBL4778990,O=c1ccoc2ccc(OCCCCCN3CCCC3)cc12,7200.0,nM,=
CHEMBL4778747,O=c1ccoc2ccc(OCCCN3CCCCC3)cc12,15900.0,nM,=
CHEMBL502,COc1cc2c(cc1OC)C(=O)C(CC1CCN(Cc3ccccc3)CC1)C2,7.0,nM,=
CHEMBL4744490,CCN(C)C(=O)Oc1cccc(CNCCc2c[nH]c3cc(F)ccc23)c1,16500.0,nM,=
CHEMBL4761198,CCN(C)C(=O)Oc1cccc(CNCCc2c[nH]c3cc(F)ccc23)c1.O=C(O)/C=C/C(=O)O,17555.0,nM,=
CHEMBL636,CCN(C)C(=O)Oc1cccc([C@H](C)N(C)C)c1,4150.0,nM,=
CHEMBL4742830,CCOC(=O)c1c(C)nc(N2CCN(S(=O)(=O)c3ccc(NC(C)=O)cc3)CC2)nc1-c1ccc(OC)cc1,132.05,nM,=
CHEMBL4782471,CCOC(=O)c1c(C)nc(N2CCN(S(=O)(=O)c3ccc(NC(C)=O)c(Cl)c3)CC2)nc1-c1ccc(OC)cc1,87.62,nM,=
CHEMBL4797974,CCOC(=O)c1c(C)nc(N2CCN(S(=O)(=O)c3ccc(NC(C)=O)c(F)c3)CC2)nc1-c1ccc(OC)cc1,91.9,nM,=
CHEMBL4756262,CCOC(=O)c1c(C)nc(N2CCN(S(=O)(=O)c3ccc(NC(C)=O)c(OC)c3)CC2)nc1-c1ccc(OC)cc1,79.25,nM,=
CHEMBL4759625,CCOC(=O)c1c(C)nc(N2CCN(S(=O)(=O)c3ccc(NC(C)=O)cc3)CC2)nc1-c1ccccc1,117.8,nM,=
CHEMBL4749805,CCOC(=O)c1c(C)nc(N2CCN(S(=O)(=O)c3ccc(NC(C)=O)c(Cl)c3)CC2)nc1-c1ccccc1,143.51,nM,=
CHEMBL4752521,CCOC(=O)c1c(C)nc(N2CCN(S(=O)(=O)c3ccc(NC(C)=O)c(F)c3)CC2)nc1-c1ccccc1,97.43,nM,=
CHEMBL4777023,CCOC(=O)c1c(C)nc(N2CCN(S(=O)(=O)c3ccc(NC(C)=O)c(OC)c3)CC2)nc1-c1ccccc1,78.99,nM,=
CHEMBL4764274,CCOC(=O)c1c(C)nc(N2CCN(S(=O)(=O)c3ccc(NC(C)=O)cc3)CC2)nc1-c1ccc(OC)c(OC)c1,88.79,nM,=
CHEMBL4790766,CCOC(=O)c1c(C)nc(N2CCN(S(=O)(=O)c3ccc(NC(C)=O)c(Cl)c3)CC2)nc1-c1ccc(OC)c(OC)c1,47.33,nM,=
CHEMBL4752188,CCOC(=O)c1c(C)nc(N2CCN(S(=O)(=O)c3ccc(NC(C)=O)c(F)c3)CC2)nc1-c1ccc(OC)c(OC)c1,76.52,nM,=
CHEMBL4785119,CCOC(=O)c1c(C)nc(N2CCN(S(=O)(=O)c3ccc(NC(C)=O)c(OC)c3)CC2)nc1-c1ccc(OC)c(OC)c1,79.16,nM,=
CHEMBL4762860,CCOC(=O)c1c(C)nc(N2CCN(S(=O)(=O)c3ccc(N)cc3)CC2)nc1-c1ccc(OC)cc1,71.89,nM,=
CHEMBL4743674,CCOC(=O)c1c(C)nc(N2CCN(S(=O)(=O)c3ccc(N)c(Cl)c3)CC2)nc1-c1ccc(OC)cc1,77.91,nM,=
CHEMBL4779365,CCOC(=O)c1c(C)nc(N2CCN(S(=O)(=O)c3ccc(N)c(F)c3)CC2)nc1-c1ccc(OC)cc1,100.6,nM,=
